"product_id","count"
"213337","56"
"213338","53"
"213339","54"
"213340","50"
"213341","53"
"213342","56"
"213343","73"
"213344","69"
"213345","74"
"213346","67"
"213347","59"
"213348","60"
"213349","66"
"213350","71"
"213351","59"
"213352","43"
"213353","58"
"213354","55"
"213355","58"
"213356","50"
"213357","55"
"213358","65"
"213359","53"
"213360","59"
"213361","44"
"213362","72"
"213363","49"
"213364","54"
"213365","56"
"213366","54"
"213367","66"
"213368","52"
"213369","71"
"213370","69"
"213371","82"
"213372","58"
"213373","63"
"213374","68"
"213375","67"
"213376","65"
"213377","53"
"213378","55"
"213379","56"
"213380","65"
"213381","51"
"213382","67"
"213383","69"
"213384","64"
"213385","73"
"213386","61"
"213387","59"
"213388","64"
"213389","63"
"213390","60"
"213391","66"
"213392","54"
"213393","60"
"213394","52"
"213395","60"
"213396","53"
"213397","80"
"213398","65"
"213399","61"
"213400","76"
"213401","57"
"213402","56"
"213403","53"
"213404","60"
"213405","57"
"213406","43"
"213407","60"
"213408","48"
"213409","65"
"213410","53"
"213411","60"
"213412","47"
"213413","58"
"213414","56"
"213415","58"
"213416","52"
"213417","70"
"213418","58"
"213419","61"
"213420","49"
"213421","49"
"213422","72"
"213423","60"
"213424","53"
"213425","56"
"213426","67"
"213427","65"
"213428","54"
"213429","52"
"213430","67"
"213431","60"
"213432","66"
"213433","59"
"213434","62"
"213435","64"
"213436","70"
"213437","51"
"213438","64"
"213439","53"
"213440","70"
"213441","38"
"213442","58"
"213443","61"
"213444","55"
"213445","64"
"213446","57"
"213447","57"
"213448","62"
"213449","70"
"213450","62"
"213451","59"
"213452","42"
"213453","57"
"213454","54"
"213455","66"
"213456","62"
"213457","59"
"213458","52"
"213459","61"
"213460","59"
"213461","62"
"213462","52"
"213463","54"
"213464","55"
"213465","49"
"213466","57"
"213467","70"
"213468","55"
"213469","47"
"213470","70"
"213471","54"
"213472","51"
"213473","58"
"213474","56"
"213475","51"
"213476","62"
"213477","66"
"213478","52"
"213479","59"
"213480","66"
"213481","47"
"213482","79"
"213483","65"
"213484","57"
"213485","48"
"213486","38"
"213487","63"
"213488","57"
"213489","48"
"213490","72"
"213491","62"
"213492","63"
"213493","65"
"213494","63"
"213495","65"
"213496","76"
"213497","51"
"213498","63"
"213499","66"
"213500","69"
"213501","68"
"213502","45"
"213503","55"
"213504","67"
"213505","59"
"213506","55"
"213507","59"
"213508","54"
"213509","62"
"213510","58"
"213511","64"
"213512","54"
"213513","56"
"213514","45"
"213515","63"
"213516","43"
"213517","57"
"213518","47"
"213519","49"
"213520","58"
"213521","58"
"213522","68"
"213523","59"
"213524","67"
"213525","54"
"213526","54"
"213527","63"
"213528","60"
"213529","64"
"213530","74"
"213531","54"
"213532","62"
"213533","78"
"213534","57"
"213535","64"
"213536","66"
"213537","70"
"213538","58"
"213539","62"
"213540","62"
"213541","59"
"213542","67"
"213543","65"
"213544","50"
"213545","71"
"213546","55"
"213547","55"
"213548","79"
"213549","62"
"213550","53"
"213551","51"
"213552","61"
"213553","79"
"213554","62"
"213555","55"
"213556","57"
"213557","57"
"213558","64"
"213559","52"
"213560","59"
"213561","63"
"213562","66"
"213563","43"
"213564","55"
"213565","44"
"213566","59"
"213567","57"
"213568","55"
"213569","50"
"213570","55"
"213571","65"
"213572","62"
"213573","60"
"213574","61"
"213575","73"
"213576","65"
"213577","64"
"213578","64"
"213579","61"
"213580","60"
"213581","70"
"213582","62"
"213583","50"
"213584","51"
"213585","57"
"213586","60"
"213587","71"
"213588","68"
"213589","55"
"213590","57"
"213591","56"
"213592","69"
"213593","72"
"213594","64"
"213595","56"
"213596","61"
"213597","49"
"213598","56"
"213599","53"
"213600","44"
"213601","65"
"213602","70"
"213603","55"
"213604","61"
"213605","54"
"213606","61"
"213607","49"
"213608","57"
"213609","58"
"213610","66"
"213611","54"
"213612","62"
"213613","64"
"213614","66"
"213615","55"
"213616","61"
"213617","57"
"213618","70"
"213619","61"
"213620","70"
"213621","66"
"213622","58"
"213623","60"
"213624","64"
"213625","60"
"213626","59"
"213627","57"
"213628","65"
"213629","64"
"213630","47"
"213631","54"
"213632","61"
"213633","57"
"213634","53"
"213635","60"
"213636","55"
"213637","70"
"213638","58"
"213639","50"
"213640","71"
"213641","50"
"213642","62"
"213643","47"
"213644","48"
"213645","67"
"213646","56"
"213647","52"
"213648","54"
"213649","68"
"213650","32"
"213651","51"
"213652","65"
"213653","61"
"213654","66"
"213655","61"
"213656","51"
"213657","72"
"213658","64"
"213659","53"
"213660","66"
"213661","51"
"213662","70"
"213663","56"
"213664","53"
"213665","67"
"213666","64"
"213667","70"
"213668","76"
"213669","55"
"213670","55"
"213671","46"
"213672","51"
"213673","53"
"213674","57"
"213675","55"
"213676","63"
"213677","60"
"213678","49"
"213679","59"
"213680","61"
"213681","57"
"213682","56"
"213683","65"
"213684","58"
"213685","55"
"213686","55"
"213687","52"
"213688","64"
"213689","66"
"213690","61"
"213691","65"
"213692","60"
"213693","60"
"213694","60"
"213695","50"
"213696","65"
"213697","69"
"213698","56"
"213699","76"
"213700","56"
"213701","55"
"213702","62"
"213703","55"
"213704","64"
"213705","53"
"213706","67"
"213707","69"
"213708","49"
"213709","77"
"213710","67"
"213711","50"
"213712","65"
"213713","49"
"213714","76"
"213715","60"
"213716","47"
"213717","70"
"213718","61"
"213719","52"
"213720","70"
"213721","58"
"213722","64"
"213723","41"
"213724","64"
"213725","53"
"213726","52"
"213727","65"
"213728","69"
"213729","57"
"213730","46"
"213731","55"
"213732","54"
"213733","56"
"213734","65"
"213735","59"
"213736","52"
"213737","77"
"213738","55"
"213739","48"
"213740","60"
"213741","53"
"213742","57"
"213743","53"
"213744","50"
"213745","66"
"213746","54"
"213747","55"
"213748","54"
"213749","56"
"213750","63"
"213751","73"
"213752","60"
"213753","59"
"213754","64"
"213755","64"
"213756","52"
"213757","53"
"213758","58"
"213759","67"
"213760","57"
"213761","62"
"213762","57"
"213763","51"
"213764","71"
"213765","67"
"213766","61"
"213767","66"
"213768","71"
"213769","56"
"213770","56"
"213771","60"
"213772","46"
"213773","53"
"213774","74"
"213775","60"
"213776","49"
"213777","62"
"213778","50"
"213779","62"
"213780","66"
"213781","71"
"213782","66"
"213783","68"
"213784","73"
"213785","66"
"213786","67"
"213787","57"
"213788","69"
"213789","70"
"213790","58"
"213791","59"
"213792","62"
"213793","52"
"213794","58"
"213795","59"
"213796","56"
"213797","42"
"213798","61"
"213799","65"
"213800","56"
"213801","59"
"213802","54"
"213803","53"
"213804","80"
"213805","56"
"213806","53"
"213807","66"
"213808","65"
"213809","66"
"213810","57"
"213811","55"
"213812","58"
"213813","63"
"213814","55"
"213815","59"
"213816","53"
"213817","54"
"213818","62"
"213819","53"
"213820","48"
"213821","55"
"213822","72"
"213823","64"
"213824","59"
"213825","62"
"213826","67"
"213827","67"
"213828","71"
"213829","64"
"213830","72"
"213831","62"
"213832","53"
"213833","62"
"213834","67"
"213835","70"
"213836","43"
"213837","50"
"213838","65"
"213839","69"
"213840","49"
"213841","68"
"213842","53"
"213843","61"
"213844","70"
"213845","55"
"213846","70"
"213847","62"
"213848","58"
"213849","57"
"213850","67"
"213851","52"
"213852","64"
"213853","61"
"213854","68"
"213855","57"
"213856","63"
"213857","67"
"213858","51"
"213859","55"
"213860","69"
"213861","56"
"213862","74"
"213863","60"
"213864","55"
"213865","67"
"213866","65"
"213867","59"
"213868","53"
"213869","59"
"213870","66"
"213871","54"
"213872","67"
"213873","64"
"213874","52"
"213875","41"
"213876","57"
"213877","62"
"213878","61"
"213879","62"
"213880","58"
"213881","56"
"213882","49"
"213883","61"
"213884","50"
"213885","63"
"213886","60"
"213887","54"
"213888","62"
"213889","55"
"213890","50"
"213891","54"
"213892","76"
"213893","61"
"213894","65"
"213895","60"
"213896","63"
"213897","66"
"213898","64"
"213899","70"
"213900","55"
"213901","65"
"213902","61"
"213903","51"
"213904","59"
"213905","62"
"213906","48"
"213907","57"
"213908","59"
"213909","61"
"213910","62"
"213911","59"
"213912","59"
"213913","70"
"213914","72"
"213915","62"
"213916","60"
"213917","63"
"213918","61"
"213919","60"
"213920","57"
"213921","67"
"213922","59"
"213923","62"
"213924","65"
"213925","76"
"213926","61"
"213927","60"
"213928","66"
"213929","66"
"213930","54"
"213931","59"
"213932","61"
"213933","64"
"213934","57"
"213935","56"
"213936","58"
"213937","65"
"213938","47"
"213939","62"
"213940","71"
"213941","75"
"213942","50"
"213943","58"
"213944","55"
"213945","60"
"213946","63"
"213947","58"
"213948","52"
"213949","60"
"213950","46"
"213951","54"
"213952","52"
"213953","48"
"213954","56"
"213955","57"
"213956","71"
"213957","57"
"213958","52"
"213959","51"
"213960","69"
"213961","56"
"213962","51"
"213963","66"
"213964","57"
"213965","50"
"213966","68"
"213967","62"
"213968","69"
"213969","47"
"213970","56"
"213971","70"
"213972","47"
"213973","48"
"213974","52"
"213975","66"
"213976","68"
"213977","55"
"213978","68"
"213979","60"
"213980","72"
"213981","59"
"213982","48"
"213983","57"
"213984","59"
"213985","58"
"213986","54"
"213987","57"
"213988","62"
"213989","48"
"213990","55"
"213991","53"
"213992","62"
"213993","52"
"213994","58"
"213995","78"
"213996","54"
"213997","66"
"213998","61"
"213999","68"
"214000","64"
"214001","72"
"214002","56"
"214003","55"
"214004","56"
"214005","62"
"214006","59"
"214007","45"
"214008","57"
"214009","60"
"214010","54"
"214011","55"
"214012","54"
"214013","70"
"214014","87"
"214015","63"
"214016","58"
"214017","53"
"214018","59"
"214019","54"
"214020","57"
"214021","57"
"214022","55"
"214023","65"
"214024","61"
"214025","66"
"214026","53"
"214027","64"
"214028","53"
"214029","61"
"214030","64"
"214031","62"
"214032","56"
"214033","58"
"214034","61"
"214035","61"
"214036","58"
"214037","73"
"214038","57"
"214039","44"
"214040","53"
"214041","62"
"214042","68"
"214043","45"
"214044","52"
"214045","59"
"214046","61"
"214047","69"
"214048","70"
"214049","62"
"214050","56"
"214051","56"
"214052","47"
"214053","59"
"214054","57"
"214055","72"
"214056","58"
"214057","71"
"214058","52"
"214059","59"
"214060","59"
"214061","48"
"214062","49"
"214063","59"
"214064","52"
"214065","51"
"214066","54"
"214067","63"
"214068","55"
"214069","67"
"214070","43"
"214071","67"
"214072","59"
"214073","62"
"214074","55"
"214075","51"
"214076","68"
"214077","53"
"214078","54"
"214079","51"
"214080","50"
"214081","66"
"214082","70"
"214083","59"
"214084","68"
"214085","53"
"214086","64"
"214087","67"
"214088","54"
"214089","49"
"214090","55"
"214091","73"
"214092","63"
"214093","57"
"214094","46"
"214095","56"
"214096","69"
"214097","59"
"214098","73"
"214099","67"
"214100","57"
"214101","67"
"214102","69"
"214103","60"
"214104","62"
"214105","57"
"214106","77"
"214107","40"
"214108","68"
"214109","45"
"214110","43"
"214111","63"
"214112","57"
"214113","76"
"214114","62"
"214115","70"
"214116","60"
"214117","59"
"214118","55"
"214119","67"
"214120","61"
"214121","54"
"214122","66"
"214123","51"
"214124","77"
"214125","67"
"214126","58"
"214127","60"
"214128","66"
"214129","56"
"214130","68"
"214131","57"
"214132","60"
"214133","67"
"214134","49"
"214135","56"
"214136","65"
"214137","67"
"214138","50"
"214139","53"
"214140","67"
"214141","38"
"214142","51"
"214143","62"
"214144","58"
"214145","61"
"214146","64"
"214147","60"
"214148","63"
"214149","68"
"214150","69"
"214151","61"
"214152","65"
"214153","61"
"214154","72"
"214155","59"
"214156","58"
"214157","55"
"214158","60"
"214159","64"
"214160","51"
"214161","66"
"214162","60"
"214163","52"
"214164","71"
"214165","43"
"214166","65"
"214167","57"
"214168","61"
"214169","54"
"214170","63"
"214171","49"
"214172","58"
"214173","61"
"214174","55"
"214175","64"
"214176","56"
"214177","70"
"214178","63"
"214179","56"
"214180","59"
"214181","60"
"214182","48"
"214183","77"
"214184","53"
"214185","53"
"214186","73"
"214187","61"
"214188","54"
"214189","60"
"214190","70"
"214191","61"
"214192","64"
"214193","55"
"214194","61"
"214195","58"
"214196","56"
"214197","63"
"214198","64"
"214199","57"
"214200","58"
"214201","70"
"214202","52"
"214203","77"
"214204","52"
"214205","57"
"214206","73"
"214207","58"
"214208","60"
"214209","60"
"214210","51"
"214211","59"
"214212","48"
"214213","59"
"214214","54"
"214215","63"
"214216","60"
"214217","61"
"214218","63"
"214219","65"
"214220","61"
"214221","72"
"214222","55"
"214223","42"
"214224","73"
"214225","62"
"214226","67"
"214227","65"
"214228","56"
"214229","67"
"214230","54"
"214231","49"
"214232","67"
"214233","64"
"214234","64"
"214235","59"
"214236","73"
"214237","58"
"214238","67"
"214239","51"
"214240","60"
"214241","53"
"214242","65"
"214243","50"
"214244","57"
"214245","56"
"214246","61"
"214247","51"
"214248","59"
"214249","54"
"214250","65"
"214251","66"
"214252","60"
"214253","58"
"214254","58"
"214255","70"
"214256","57"
"214257","59"
"214258","61"
"214259","41"
"214260","49"
"214261","64"
"214262","59"
"214263","59"
"214264","47"
"214265","47"
"214266","65"
"214267","58"
"214268","43"
"214269","66"
"214270","46"
"214271","61"
"214272","65"
"214273","57"
"214274","54"
"214275","56"
"214276","71"
"214277","57"
"214278","66"
"214279","59"
"214280","56"
"214281","79"
"214282","60"
"214283","56"
"214284","55"
"214285","61"
"214286","66"
"214287","65"
"214288","45"
"214289","49"
"214290","54"
"214291","55"
"214292","61"
"214293","71"
"214294","64"
"214295","58"
"214296","66"
"214297","58"
"214298","57"
"214299","78"
"214300","72"
"214301","56"
"214302","63"
"214303","66"
"214304","56"
"214305","55"
"214306","66"
"214307","53"
"214308","65"
"214309","71"
"214310","60"
"214311","55"
"214312","67"
"214313","49"
"214314","60"
"214315","61"
"214316","49"
"214317","59"
"214318","53"
"214319","62"
"214320","53"
"214321","62"
"214322","66"
"214323","40"
"214324","55"
"214325","58"
"214326","66"
"214327","54"
"214328","61"
"214329","58"
"214330","61"
"214331","58"
"214332","52"
"214333","63"
"214334","57"
"214335","55"
"214336","63"
"214337","66"
"214338","70"
"214339","63"
"214340","54"
"214341","63"
"214342","65"
"214343","62"
"214344","60"
"214345","56"
"214346","54"
"214347","66"
"214348","60"
"214349","56"
"214350","52"
"214351","50"
"214352","53"
"214353","51"
"214354","58"
"214355","49"
"214356","48"
"214357","51"
"214358","58"
"214359","65"
"214360","49"
"214361","59"
"214362","59"
"214363","57"
"214364","63"
"214365","59"
"214366","62"
"214367","61"
"214368","45"
"214369","68"
"214370","59"
"214371","54"
"214372","60"
"214373","56"
"214374","67"
"214375","59"
"214376","61"
"214377","58"
"214378","60"
"214379","60"
"214380","73"
"214381","67"
"214382","52"
"214383","54"
"214384","57"
"214385","62"
"214386","60"
"214387","52"
"214388","56"
"214389","60"
"214390","61"
"214391","62"
"214392","52"
"214393","54"
"214394","60"
"214395","75"
"214396","43"
"214397","62"
"214398","45"
"214399","60"
"214400","65"
"214401","68"
"214402","65"
"214403","66"
"214404","60"
"214405","66"
"214406","66"
"214407","54"
"214408","49"
"214409","58"
"214410","60"
"214411","65"
"214412","58"
"214413","62"
"214414","68"
"214415","59"
"214416","66"
"214417","50"
"214418","68"
"214419","53"
"214420","62"
"214421","58"
"214422","57"
"214423","64"
"214424","60"
"214425","56"
"214426","50"
"214427","63"
"214428","61"
"214429","66"
"214430","56"
"214431","64"
"214432","63"
"214433","71"
"214434","60"
"214435","58"
"214436","70"
"214437","51"
"214438","76"
"214439","61"
"214440","71"
"214441","62"
"214442","66"
"214443","59"
"214444","64"
"214445","61"
"214446","52"
"214447","58"
"214448","57"
"214449","66"
"214450","56"
"214451","63"
"214452","55"
"214453","58"
"214454","56"
"214455","65"
"214456","60"
"214457","59"
"214458","48"
"214459","66"
"214460","64"
"214461","65"
"214462","61"
"214463","67"
"214464","54"
"214465","48"
"214466","60"
"214467","52"
"214468","58"
"214469","59"
"214470","67"
"214471","44"
"214472","66"
"214473","61"
"214474","54"
"214475","70"
"214476","55"
"214477","69"
"214478","71"
"214479","47"
"214480","75"
"214481","61"
"214482","57"
"214483","64"
"214484","51"
"214485","58"
"214486","62"
"214487","59"
"214488","62"
"214489","53"
"214490","59"
"214491","61"
"214492","48"
"214493","60"
"214494","44"
"214495","66"
"214496","61"
"214497","65"
"214498","52"
"214499","63"
"214500","55"
"214501","63"
"214502","53"
"214503","66"
"214504","46"
"214505","62"
"214506","58"
"214507","61"
"214508","56"
"214509","64"
"214510","66"
"214511","60"
"214512","60"
"214513","62"
"214514","54"
"214515","72"
"214516","53"
"214517","63"
"214518","64"
"214519","49"
"214520","49"
"214521","63"
"214522","63"
"214523","51"
"214524","58"
"214525","51"
"214526","51"
"214527","64"
"214528","61"
"214529","50"
"214530","68"
"214531","58"
"214532","60"
"214533","65"
"214534","61"
"214535","54"
"214536","49"
"214537","59"
"214538","55"
"214539","53"
"214540","75"
"214541","71"
"214542","56"
"214543","67"
"214544","52"
"214545","63"
"214546","59"
"214547","55"
"214548","42"
"214549","57"
"214550","59"
"214551","55"
"214552","52"
"214553","64"
"214554","56"
"214555","72"
"214556","66"
"214557","59"
"214558","49"
"214559","60"
"214560","69"
"214561","61"
"214562","65"
"214563","57"
"214564","65"
"214565","74"
"214566","78"
"214567","59"
"214568","62"
"214569","81"
"214570","63"
"214571","73"
"214572","55"
"214573","49"
"214574","63"
"214575","59"
"214576","57"
"214577","60"
"214578","55"
"214579","64"
"214580","52"
"214581","49"
"214582","63"
"214583","54"
"214584","66"
"214585","59"
"214586","59"
"214587","61"
"214588","66"
"214589","50"
"214590","71"
"214591","66"
"214592","67"
"214593","60"
"214594","61"
"214595","67"
"214596","75"
"214597","59"
"214598","53"
"214599","59"
"214600","64"
"214601","62"
"214602","54"
"214603","69"
"214604","69"
"214605","66"
"214606","64"
"214607","60"
"214608","57"
"214609","58"
"214610","74"
"214611","58"
"214612","62"
"214613","50"
"214614","59"
"214615","63"
"214616","52"
"214617","70"
"214618","64"
"214619","56"
"214620","59"
"214621","55"
"214622","66"
"214623","57"
"214624","59"
"214625","53"
"214626","71"
"214627","60"
"214628","52"
"214629","47"
"214630","79"
"214631","58"
"214632","57"
"214633","52"
"214634","42"
"214635","76"
"214636","70"
"214637","60"
"214638","56"
"214639","66"
"214640","47"
"214641","67"
"214642","64"
"214643","63"
"214644","57"
"214645","67"
"214646","64"
"214647","62"
"214648","62"
"214649","58"
"214650","46"
"214651","53"
"214652","68"
"214653","68"
"214654","49"
"214655","48"
"214656","51"
"214657","60"
"214658","56"
"214659","63"
"214660","48"
"214661","54"
"214662","76"
"214663","63"
"214664","66"
"214665","72"
"214666","64"
"214667","63"
"214668","56"
"214669","47"
"214670","60"
"214671","65"
"214672","72"
"214673","61"
"214674","59"
"214675","64"
"214676","62"
"214677","57"
"214678","63"
"214679","53"
"214680","58"
"214681","68"
"214682","49"
"214683","51"
"214684","59"
"214685","69"
"214686","64"
"214687","47"
"214688","56"
"214689","59"
"214690","66"
"214691","53"
"214692","66"
"214693","69"
"214694","49"
"214695","47"
"214696","60"
"214697","67"
"214698","48"
"214699","66"
"214700","59"
"214701","56"
"214702","71"
"214703","71"
"214704","57"
"214705","70"
"214706","58"
"214707","64"
"214708","55"
"214709","62"
"214710","60"
"214711","53"
"214712","48"
"214713","61"
"214714","68"
"214715","62"
"214716","45"
"214717","62"
"214718","53"
"214719","47"
"214720","56"
"214721","53"
"214722","50"
"214723","59"
"214724","57"
"214725","52"
"214726","64"
"214727","52"
"214728","60"
"214729","56"
"214730","49"
"214731","63"
"214732","69"
"214733","44"
"214734","43"
"214735","56"
"214736","63"
"214737","52"
"214738","57"
"214739","49"
"214740","77"
"214741","64"
"214742","60"
"214743","60"
"214744","58"
"214745","61"
"214746","68"
"214747","68"
"214748","62"
"214749","67"
"214750","57"
"214751","57"
"214752","61"
"214753","58"
"214754","62"
"214755","64"
"214756","56"
"214757","55"
"214758","56"
"214759","67"
"214760","52"
"214761","64"
"214762","65"
"214763","68"
"214764","64"
"214765","62"
"214766","49"
"214767","68"
"214768","49"
"214769","60"
"214770","55"
"214771","63"
"214772","57"
"214773","79"
"214774","50"
"214775","59"
"214776","47"
"214777","68"
"214778","43"
"214779","51"
"214780","54"
"214781","68"
"214782","65"
"214783","59"
"214784","52"
"214785","63"
"214786","57"
"214787","67"
"214788","62"
"214789","62"
"214790","56"
"214791","70"
"214792","58"
"214793","54"
"214794","73"
"214795","54"
"214796","55"
"214797","43"
"214798","52"
"214799","68"
"214800","66"
"214801","52"
"214802","64"
"214803","65"
"214804","55"
"214805","61"
"214806","56"
"214807","57"
"214808","65"
"214809","54"
"214810","45"
"214811","76"
"214812","66"
"214813","68"
"214814","64"
"214815","59"
"214816","59"
"214817","55"
"214818","70"
"214819","45"
"214820","50"
"214821","54"
"214822","53"
"214823","60"
"214824","73"
"214825","62"
"214826","57"
"214827","61"
"214828","56"
"214829","45"
"214830","52"
"214831","68"
"214832","66"
"214833","56"
"214834","56"
"214835","65"
"214836","71"
"214837","69"
"214838","62"
"214839","62"
"214840","61"
"214841","59"
"214842","53"
"214843","67"
"214844","70"
"214845","44"
"214846","46"
"214847","53"
"214848","52"
"214849","54"
"214850","50"
"214851","52"
"214852","59"
"214853","57"
"214854","61"
"214855","61"
"214856","60"
"214857","64"
"214858","71"
"214859","65"
"214860","69"
"214861","50"
"214862","49"
"214863","74"
"214864","63"
"214865","59"
"214866","43"
"214867","61"
"214868","61"
"214869","60"
"214870","60"
"214871","64"
"214872","55"
"214873","57"
"214874","62"
"214875","50"
"214876","54"
"214877","50"
"214878","68"
"214879","63"
"214880","74"
"214881","61"
"214882","67"
"214883","53"
"214884","74"
"214885","60"
"214886","59"
"214887","64"
"214888","46"
"214889","58"
"214890","58"
"214891","72"
"214892","72"
"214893","57"
"214894","44"
"214895","57"
"214896","57"
"214897","59"
"214898","62"
"214899","56"
"214900","56"
"214901","61"
"214902","54"
"214903","56"
"214904","67"
"214905","67"
"214906","65"
"214907","67"
"214908","69"
"214909","73"
"214910","69"
"214911","62"
"214912","70"
"214913","58"
"214914","66"
"214915","74"
"214916","58"
"214917","63"
"214918","63"
"214919","52"
"214920","55"
"214921","55"
"214922","59"
"214923","67"
"214924","56"
"214925","46"
"214926","56"
"214927","60"
"214928","52"
"214929","61"
"214930","77"
"214931","54"
"214932","55"
"214933","67"
"214934","50"
"214935","63"
"214936","64"
"214937","58"
"214938","59"
"214939","52"
"214940","66"
"214941","73"
"214942","58"
"214943","57"
"214944","46"
"214945","62"
"214946","61"
"214947","43"
"214948","56"
"214949","71"
"214950","70"
"214951","63"
"214952","69"
"214953","49"
"214954","52"
"214955","65"
"214956","52"
"214957","67"
"214958","51"
"214959","67"
"214960","55"
"214961","71"
"214962","62"
"214963","51"
"214964","57"
"214965","52"
"214966","64"
"214967","78"
"214968","50"
"214969","52"
"214970","80"
"214971","79"
"214972","58"
"214973","53"
"214974","57"
"214975","65"
"214976","71"
"214977","66"
"214978","61"
"214979","74"
"214980","48"
"214981","54"
"214982","63"
"214983","61"
"214984","59"
"214985","64"
"214986","44"
"214987","66"
"214988","67"
"214989","43"
"214990","66"
"214991","45"
"214992","60"
"214993","61"
"214994","52"
"214995","61"
"214996","79"
"214997","63"
"214998","71"
"214999","57"
"215000","69"
"215001","73"
"215002","67"
"215003","60"
"215004","81"
"215005","77"
"215006","68"
"215007","68"
"215008","59"
"215009","71"
"215010","70"
"215011","55"
"215012","72"
"215013","59"
"215014","65"
"215015","64"
"215016","62"
"215017","71"
"215018","63"
"215019","61"
"215020","66"
"215021","60"
"215022","70"
"215023","56"
"215024","51"
"215025","57"
"215026","65"
"215027","68"
"215028","58"
"215029","60"
"215030","70"
"215031","57"
"215032","65"
"215033","64"
"215034","57"
"215035","47"
"215036","55"
"215037","53"
"215038","47"
"215039","66"
"215040","72"
"215041","62"
"215042","59"
"215043","52"
"215044","56"
"215045","54"
"215046","57"
"215047","62"
"215048","72"
"215049","56"
"215050","57"
"215051","59"
"215052","53"
"215053","56"
"215054","46"
"215055","56"
"215056","62"
"215057","80"
"215058","61"
"215059","79"
"215060","60"
"215061","57"
"215062","58"
"215063","56"
"215064","53"
"215065","63"
"215066","44"
"215067","76"
"215068","48"
"215069","73"
"215070","50"
"215071","62"
"215072","51"
"215073","61"
"215074","52"
"215075","42"
"215076","42"
"215077","65"
"215078","50"
"215079","53"
"215080","65"
"215081","77"
"215082","73"
"215083","58"
"215084","72"
"215085","59"
"215086","55"
"215087","73"
"215088","60"
"215089","51"
"215090","66"
"215091","65"
"215092","54"
"215093","51"
"215094","57"
"215095","64"
"215096","65"
"215097","62"
"215098","59"
"215099","71"
"215100","62"
"215101","58"
"215102","52"
"215103","62"
"215104","49"
"215105","53"
"215106","54"
"215107","79"
"215108","50"
"215109","66"
"215110","59"
"215111","73"
"215112","63"
"215113","55"
"215114","64"
"215115","36"
"215116","52"
"215117","55"
"215118","60"
"215119","52"
"215120","49"
"215121","62"
"215122","63"
"215123","49"
"215124","53"
"215125","61"
"215126","71"
"215127","67"
"215128","57"
"215129","67"
"215130","65"
"215131","67"
"215132","61"
"215133","63"
"215134","77"
"215135","58"
"215136","54"
"215137","67"
"215138","53"
"215139","56"
"215140","63"
"215141","60"
"215142","62"
"215143","74"
"215144","54"
"215145","65"
"215146","71"
"215147","66"
"215148","47"
"215149","68"
"215150","61"
"215151","54"
"215152","56"
"215153","56"
"215154","48"
"215155","69"
"215156","51"
"215157","64"
"215158","69"
"215159","49"
"215160","54"
"215161","49"
"215162","57"
"215163","62"
"215164","42"
"215165","67"
"215166","60"
"215167","68"
"215168","67"
"215169","52"
"215170","48"
"215171","60"
"215172","52"
"215173","62"
"215174","67"
"215175","56"
"215176","68"
"215177","61"
"215178","64"
"215179","55"
"215180","53"
"215181","58"
"215182","69"
"215183","52"
"215184","65"
"215185","63"
"215186","60"
"215187","53"
"215188","67"
"215189","54"
"215190","52"
"215191","68"
"215192","63"
"215193","66"
"215194","65"
"215195","66"
"215196","62"
"215197","50"
"215198","67"
"215199","73"
"215200","80"
"215201","66"
"215202","65"
"215203","50"
"215204","62"
"215205","59"
"215206","79"
"215207","55"
"215208","66"
"215209","48"
"215210","65"
"215211","54"
"215212","64"
"215213","66"
"215214","66"
"215215","57"
"215216","49"
"215217","70"
"215218","53"
"215219","56"
"215220","54"
"215221","54"
"215222","59"
"215223","51"
"215224","58"
"215225","53"
"215226","49"
"215227","55"
"215228","65"
"215229","55"
"215230","69"
"215231","69"
"215232","57"
"215233","50"
"215234","61"
"215235","65"
"215236","61"
"215237","69"
"215238","50"
"215239","57"
"215240","65"
"215241","71"
"215242","61"
"215243","65"
"215244","62"
"215245","68"
"215246","50"
"215247","49"
"215248","55"
"215249","63"
"215250","62"
"215251","57"
"215252","60"
"215253","56"
"215254","70"
"215255","71"
"215256","54"
"215257","47"
"215258","54"
"215259","50"
"215260","58"
"215261","63"
"215262","67"
"215263","47"
"215264","57"
"215265","54"
"215266","61"
"215267","66"
"215268","67"
"215269","77"
"215270","69"
"215271","66"
"215272","45"
"215273","65"
"215274","59"
"215275","44"
"215276","73"
"215277","66"
"215278","51"
"215279","63"
"215280","58"
"215281","82"
"215282","46"
"215283","53"
"215284","59"
"215285","62"
"215286","55"
"215287","44"
"215288","56"
"215289","56"
"215290","80"
"215291","60"
"215292","43"
"215293","62"
"215294","60"
"215295","53"
"215296","55"
"215297","37"
"215298","60"
"215299","56"
"215300","52"
"215301","52"
"215302","62"
"215303","52"
"215304","54"
"215305","64"
"215306","51"
"215307","56"
"215308","63"
"215309","56"
"215310","62"
"215311","71"
"215312","73"
"215313","60"
"215314","63"
"215315","52"
"215316","48"
"215317","60"
"215318","49"
"215319","50"
"215320","60"
"215321","50"
"215322","55"
"215323","65"
"215324","60"
"215325","54"
"215326","63"
"215327","53"
"215328","58"
"215329","67"
"215330","73"
"215331","67"
"215332","64"
"215333","77"
"215334","60"
